'0:00.000',14.16898667
'0:00.004',3.89307621
'0:00.008',-9.0536656
'0:00.012',-27.88529006
'0:00.016',-33.54383106
'0:00.020',-50.56472239
'0:00.023',-45.67574297
'0:00.027',-58.07926484
'0:00.031',-59.70892465
'0:00.035',-65.09585568
'0:00.039',-51.3795523
'0:00.043',-47.84862271
'0:00.047',-42.73330165
'0:00.051',-42.73330165
'0:00.055',-31.68782961
'0:00.059',-35.17349087
'0:00.063',-31.95943958
'0:00.066',-11.18127702
'0:00.070',-11.18127702
'0:00.074',-14.7122066
'0:00.078',-17.11142799
'0:00.082',0.13580498
'0:00.086',2.85190466
'0:00.090',4.43629615
'0:00.094',2.85190466
'0:00.098',0.13580498
'0:00.102',-15.25542654
'0:00.105',-12.53932686
'0:00.109',-27.38733845
'0:00.113',-44.63457142
'0:00.117',-46.76218284
'0:00.121',-32.50265951
'0:00.125',-31.41621964
'0:00.129',-28.42850999
'0:00.133',-27.61368009
'0:00.137',-14.16898667
'0:00.141',-1.49385482
'0:00.145',-15.75337815
'0:00.148',-10.90966705
'0:00.152',-10.09483715
'0:00.156',-13.8973767
'0:00.160',-17.11142799
'0:00.164',-15.75337815
'0:00.168',-11.99610692
'0:00.172',-10.63805708
'0:00.176',-13.35415676
'0:00.180',-31.68782961
'0:00.184',-30.60138974
'0:00.188',-28.42850999
'0:00.191',-27.88529006
'0:00.195',-29.51494987
'0:00.199',-31.14460967
'0:00.203',-14.98381657
'0:00.207',-13.62576673
'0:00.211',3.34985627
'0:00.215',-12.81093683
'0:00.219',-13.0825468
'0:00.223',-13.8973767
'0:00.227',-13.8973767
'0:00.230',2.03707476
'0:00.234',2.03707476
'0:00.238',2.85190466
'0:00.242',3.34985627
'0:00.246',64.55263575
'0:00.250',200.9913764
'0:00.254',324.1664969
'0:00.258',395.3735769
'0:00.262',316.6519545
'0:00.266',231.4569611
'0:00.270',218.2386094
'0:00.273',164.3240307
'0:00.277',239.5147235
'0:00.281',223.6255404
'0:00.285',10.36644712
'0:00.289',-188.3162445
'0:00.293',-232.271791
'0:00.297',-174.8262828
'0:00.301',-51.60589394
'0:00.305',46.76218284
'0:00.309',93.70543899
'0:00.313',85.05918834
'0:00.316',51.33428397
