'0:01.164',-2.54
'0:01.168',-2.71
'0:01.172',-2.71
'0:01.176',-2.68
'0:01.180',-2.75
'0:01.184',-2.75
'0:01.188',-2.5
'0:01.191',-2.62
'0:01.195',-2.2
'0:01.199',-1.39
'0:01.203',-0.18
'0:01.207',2.08
'0:01.211',5.13
'0:01.215',8.48
'0:01.219',10.66
'0:01.223',8.64
'0:01.227',4.06
'0:01.230',0.84
'0:01.234',-1.82
'0:01.238',-3.94
'0:01.242',-4.68
'0:01.246',-4.7
'0:01.250',-4.78
'0:01.254',-5.27
'0:01.258',-5.83
'0:01.262',-5.94
'0:01.266',-5.27
'0:01.270',-4.45
'0:01.273',-3.52
'0:01.277',-2.54
'0:01.281',-2.12
'0:01.285',-1.9
'0:01.289',-1.55
'0:01.293',-0.96
'0:01.297',0.08
'0:01.301',1.25
'0:01.305',1.29
'0:01.309',0.92
'0:01.313',0.79
'0:01.316',0.8
'0:01.320',0.69
'0:01.324',-0.06
'0:01.328',-0.21
'0:01.332',-0.02
'0:01.336',0.03
'0:01.340',0.08
'0:01.344',0.22
'0:01.348',1.19
'0:01.352',2.08
'0:01.355',2.54
'0:01.359',2.83
'0:01.363',2.61
'0:01.367',2.09
'0:01.371',1.53
'0:01.375',1.43
'0:01.379',1.49
'0:01.383',1.26
'0:01.387',0.75
'0:01.391',0.3
'0:01.395',0.52
'0:01.398',1.35
'0:01.402',1.79
'0:01.406',2.46
'0:01.410',1.49
'0:01.414',-0.69
'0:01.418',-2.01
'0:01.422',-2.6
'0:01.426',-2.62
'0:01.430',-1.81
'0:01.434',-0.81
'0:01.438',-0.17
'0:01.441',-0.08
'0:01.445',-0.57
'0:01.449',-1.14
'0:01.453',-1.39
'0:01.457',-1.51
'0:01.461',-1.3
'0:01.465',0.74
'0:01.469',3.36
'0:01.473',1.8
'0:01.477',-1.96
'0:01.480',-4.63
'0:01.484',-4.47
'0:01.488',-2.97
'0:01.492',-0.48
'0:01.496',0.65
'0:01.500',1.43
'0:01.504',2.92
'0:01.508',3.91
'0:01.512',2.48
'0:01.516',-0.9
'0:01.520',-3.6
'0:01.523',-4.61
'0:01.527',-2.73
'0:01.531',-0.34
'0:01.535',-0.46
'0:01.539',-2.82
'0:01.543',-4.75
'0:01.547',-5.16
'0:01.551',-5.39
'0:01.555',-5.03
'0:01.559',-3.04
'0:01.563',-1.52
'0:01.566',-0.27
'0:01.570',0.4
'0:01.574',0.63
'0:01.578',0.46
'0:01.582',-0.11
'0:01.586',-0.69
'0:01.590',-0.64
'0:01.594',0.21
'0:01.598',0.8
'0:01.602',0.83
'0:01.605',0.83
'0:01.609',1
'0:01.613',1.14
'0:01.617',1.33
'0:01.621',1.91
'0:01.625',2.77
'0:01.629',3.34
'0:01.633',3.36
'0:01.637',3.27
'0:01.641',3.47
'0:01.645',3.54
'0:01.648',3.35
'0:01.652',3.06
'0:01.656',2.76
'0:01.660',2.4
'0:01.664',2.24
'0:01.668',2.08
'0:01.672',1.52
'0:01.676',0.72
'0:01.680',0.27
'0:01.684',-0.01
'0:01.688',0.03
'0:01.691',0.42
'0:01.695',0.96
'0:01.699',1.55
'0:01.703',2.27
'0:01.707',2.31
'0:01.711',1.4
'0:01.715',0.7
'0:01.719',1.31
'0:01.723',1.9
'0:01.727',1.49
'0:01.730',0.43
'0:01.734',-0.17
'0:01.738',-0.86
'0:01.742',-1.41
'0:01.746',-1.61
'0:01.750',-1.83
'0:01.754',-1.87
'0:01.758',-1.52
'0:01.762',-0.92
'0:01.766',-0.75
'0:01.770',-1.72
'0:01.773',-2.18
'0:01.777',-1.42
'0:01.781',-0.34
'0:01.785',1.09
'0:01.789',3.36
'0:01.793',5.86
'0:01.797',7.18
'0:01.801',6.11
'0:01.805',2.37
'0:01.809',-0.77
'0:01.813',-2.79
'0:01.816',-4.84
'0:01.820',-5.9
'0:01.824',-5.72
'0:01.828',-4.79
'0:01.832',-3.97
'0:01.836',-3.67
'0:01.840',-3.48
'0:01.844',-3.21
'0:01.848',-2.59
'0:01.852',-2.07
'0:01.855',-1.87
'0:01.859',-1.56
'0:01.863',-1.22
'0:01.867',-0.94
'0:01.871',-0.75
'0:01.875',-0.53
'0:01.879',-0.44
'0:01.883',-0.43
'0:01.887',-0.28
'0:01.891',-0.2
'0:01.895',-0.07
'0:01.898',0.3
'0:01.902',0.84
'0:01.906',2.08
'0:01.910',3.58
'0:01.914',4.18
'0:01.918',3.4
'0:01.922',2.81
'0:01.926',2.73
'0:01.930',2.85
'0:01.934',2.66
'0:01.938',2.56
'0:01.941',2.96
'0:01.945',2.98
'0:01.949',1.68
'0:01.953',0.36
'0:01.957',-0.07
'0:01.961',-0.37
'0:01.965',-0.4
'0:01.969',0.04
'0:01.973',0.36
'0:01.977',0.33
'0:01.980',0.4
'0:01.984',0.59
'0:01.988',0.76
'0:01.992',1.31
'0:01.996',1.71
'0:02.000',1.77
'0:02.004',1.89
'0:02.008',1.88
'0:02.012',1.78
'0:02.016',1.28
'0:02.020',0.05
'0:02.023',-0.89
'0:02.027',-1.12
'0:02.031',-0.93
'0:02.035',-1.22
'0:02.039',-2.11
'0:02.043',-2.63
'0:02.047',-2.47
'0:02.051',-2.08
'0:02.055',-2.32
'0:02.059',-3.03
'0:02.063',-3.31
'0:02.066',-2.73
'0:02.070',-0.96
'0:02.074',2.09
'0:02.078',6.06
'0:02.082',10.01
'0:02.086',11.8
'0:02.090',9.05
'0:02.094',2.22
'0:02.098',-4.01
'0:02.102',-6.87
'0:02.105',-7.22
'0:02.109',-7.13
'0:02.113',-6.78
'0:02.117',-6.35
'0:02.121',-5.91
'0:02.125',-5.11
'0:02.129',-4.3
'0:02.133',-3.61
'0:02.137',-3.02
'0:02.141',-2.81
'0:02.145',-2.43
'0:02.148',-1.83
'0:02.152',-0.65
'0:02.156',0.31
'0:02.160',-0.36
'0:02.164',-1.32
'0:02.168',-1.04
'0:02.172',-0.27
'0:02.176',0.94
'0:02.180',1.43
'0:02.184',0.93
'0:02.188',-0.13
'0:02.191',-0.85
'0:02.195',-1.27
'0:02.199',-1.71
'0:02.203',-0.95
'0:02.207',0.34
'0:02.211',1.34
'0:02.215',1.78
'0:02.219',2.01
'0:02.223',2.35
'0:02.227',2.29
'0:02.230',1.7
'0:02.234',1.41
'0:02.238',0.84
'0:02.242',0.42
'0:02.246',-0.07
'0:02.250',-0.59
'0:02.254',-0.8
'0:02.258',-0.53
'0:02.262',0.25
'0:02.266',1.25
'0:02.270',1.19
'0:02.273',0.89
'0:02.277',1.35
'0:02.281',2.08
'0:02.285',2.09
'0:02.289',1.03
'0:02.293',0.63
'0:02.297',0.82
'0:02.301',1.01
'0:02.305',2.33
'0:02.309',4.22
'0:02.313',3.75
'0:02.316',0.67
'0:02.320',-2.06
'0:02.324',-3.03
'0:02.328',-1.7
'0:02.332',-0.79
'0:02.336',-1.62
'0:02.340',-2.62
'0:02.344',-3.39
'0:02.348',-3.58
'0:02.352',-3.53
'0:02.355',-2.69
'0:02.359',-1.8
'0:02.363',-0.33
'0:02.367',1.55
'0:02.371',3.46
'0:02.375',3.81
'0:02.379',2.49
'0:02.383',1.01
'0:02.387',-0.02
'0:02.391',-2.12
'0:02.395',-4.11
'0:02.398',-3.94
'0:02.402',-3.16
'0:02.406',-2.68
'0:02.410',-2.21
'0:02.414',-1.92
'0:02.418',-2.22
'0:02.422',-2.34
'0:02.426',-2.24
'0:02.430',-1.97
'0:02.434',-1.3
'0:02.438',-0.52
'0:02.441',0.06
'0:02.445',0.15
'0:02.449',-0.04
'0:02.453',-0.04
'0:02.457',0.15
'0:02.461',0.4
'0:02.465',0.54
'0:02.469',0.69
'0:02.473',0.98
'0:02.477',1.47
'0:02.480',1.88
'0:02.484',2.2
'0:02.488',2.28
'0:02.492',2.35
'0:02.496',2.62
'0:02.500',3
'0:02.504',3.3
'0:02.508',3.46
'0:02.512',3.41
'0:02.516',3.32
'0:02.520',3.36
'0:02.523',3.56
'0:02.527',3.63
'0:02.531',3.05
'0:02.535',1.88
'0:02.539',0.93
'0:02.543',1.01
'0:02.547',1.48
'0:02.551',1.25
'0:02.555',0.41
'0:02.559',-0.12
'0:02.563',0.06
'0:02.566',0.6
'0:02.570',1.31
'0:02.574',1.58
'0:02.578',1.11
'0:02.582',0.42
'0:02.586',0.44
'0:02.590',0.5
'0:02.594',0.17
'0:02.598',-0.35
'0:02.602',-1.11
'0:02.605',-1.69
'0:02.609',-1.76
'0:02.613',-1.58
'0:02.617',-1.38
'0:02.621',-1.27
'0:02.625',-1.5
'0:02.629',-2.08
'0:02.633',-2.42
'0:02.637',-2.38
'0:02.641',-2.13
'0:02.645',-1.49
'0:02.648',-0.1
'0:02.652',2.31
'0:02.656',4.88
'0:02.660',6.01
'0:02.664',4.6
'0:02.668',1.1
'0:02.672',-2.45
'0:02.676',-4.77
'0:02.680',-5.62
'0:02.684',-5
'0:02.688',-3.9
'0:02.691',-3.51
'0:02.695',-3.81
'0:02.699',-4.19
'0:02.703',-4.26
'0:02.707',-3.75
'0:02.711',-2.66
'0:02.715',-1.69
'0:02.719',-1.56
'0:02.723',-1.62
'0:02.727',-1.73
'0:02.730',-1.67
'0:02.734',-1.39
'0:02.738',-1.32
'0:02.742',-1.24
'0:02.746',-1.21
'0:02.750',-1.24
'0:02.754',-0.82
'0:02.758',0
'0:02.762',0.74
'0:02.766',1.43
'0:02.770',1.84
'0:02.773',2.47
'0:02.777',3.29
'0:02.781',4.23
'0:02.785',4.93
'0:02.789',5.04
'0:02.793',5.06
'0:02.797',5.25
'0:02.801',5.55
'0:02.805',5.59
'0:02.809',4.07
'0:02.813',2.09
'0:02.816',1.11
'0:02.820',0.61
'0:02.824',0.29
'0:02.828',0.18
'0:02.832',0.1
'0:02.836',0.03
'0:02.840',0.17
'0:02.844',0.69
'0:02.848',1.27
'0:02.852',1.04
'0:02.855',0.93
'0:02.859',1.07
'0:02.863',1.07
'0:02.867',1.22
'0:02.871',1.24
'0:02.875',0.72
'0:02.879',0.35
'0:02.883',-0.3
'0:02.887',-1.12
'0:02.891',-1.3
'0:02.895',-1.12
'0:02.898',-1.87
'0:02.902',-2.73
'0:02.906',-2.91
'0:02.910',-2.38
'0:02.914',-1.92
'0:02.918',-2.1
'0:02.922',-3.03
'0:02.926',-3.87
'0:02.930',-3.56
'0:02.934',-2.43
'0:02.938',0.29
'0:02.941',3.88
'0:02.945',6.59
'0:02.949',7.39
'0:02.953',5.17
'0:02.957',1.32
'0:02.961',-2.02
'0:02.965',-4.08
'0:02.969',-4.35
'0:02.973',-3.4
'0:02.977',-3.67
'0:02.980',-5.27
'0:02.984',-5.98
'0:02.988',-5.45
'0:02.992',-5.29
'0:02.996',-5.43
'0:03.000',-5.43
'0:03.004',-4.8
'0:03.008',-3.65
'0:03.012',-2.41
'0:03.016',-1.24
'0:03.020',-1.15
'0:03.023',-1.61
'0:03.027',-1.88
'0:03.031',-2.2
'0:03.035',-2.16
'0:03.039',-1.61
'0:03.043',-0.74
'0:03.047',-0.11
'0:03.051',0.1
'0:03.055',0.49
'0:03.059',1.86
'0:03.063',3.18
'0:03.066',3.46
'0:03.070',2.56
'0:03.074',1.68
'0:03.078',1.77
'0:03.082',2.29
'0:03.086',2.57
'0:03.090',3.08
'0:03.094',3.79
'0:03.098',3.7
'0:03.102',2.75
'0:03.105',2.84
'0:03.109',3.55
'0:03.113',3.39
'0:03.117',0.9
'0:03.121',-0.97
'0:03.125',-1.78
'0:03.129',-1.74
'0:03.133',-1.4
'0:03.137',-0.98
'0:03.141',-0.01
'0:03.145',1.16
'0:03.148',1.71
'0:03.152',1.7
'0:03.156',1.63
'0:03.160',1.39
'0:03.164',1.3
'0:03.168',1.01
'0:03.172',0.58
'0:03.176',0.19
'0:03.180',-0.21
'0:03.184',-0.38
'0:03.188',-1.75
'0:03.191',-1.98
'0:03.195',-1.33
'0:03.199',-1.23
'0:03.203',-1.45
'0:03.207',-0.8
'0:03.211',-1.13
'0:03.215',-1.33
'0:03.219',-1.4
'0:03.223',-0.87
'0:03.227',0.73
'0:03.230',2.18
'0:03.234',4.1
'0:03.238',4.77
'0:03.242',2.81
'0:03.246',-0.09
'0:03.250',-2.57
'0:03.254',-4.24
'0:03.258',-4.08
'0:03.262',-3.45
'0:03.266',-2.64
'0:03.270',-1.85
'0:03.273',-1.71
'0:03.277',-1.84
'0:03.281',-1.65
'0:03.285',-1.23
'0:03.289',-1.12
'0:03.293',-1.39
'0:03.297',-1.43
'0:03.301',-1.23
'0:03.305',-0.88
'0:03.309',-0.58
'0:03.313',-0.31
'0:03.316',-0.16
'0:03.320',-0.1
'0:03.324',0.01
'0:03.328',0.22
'0:03.332',0.67
'0:03.336',1.3
'0:03.340',1.72
'0:03.344',1.7
'0:03.348',1.76
'0:03.352',2.06
'0:03.355',2.42
'0:03.359',2.72
'0:03.363',3.13
'0:03.367',3.8
'0:03.371',4.27
'0:03.375',4.04
'0:03.379',3.41
'0:03.383',3.31
'0:03.387',3.3
'0:03.391',2.91
'0:03.395',2.18
'0:03.398',1.67
'0:03.402',0.89
'0:03.406',0.35
'0:03.410',0.28
'0:03.414',0.8
'0:03.418',1.14
'0:03.422',0.61
'0:03.426',0.32
'0:03.430',0.24
'0:03.434',0.17
'0:03.438',0.31
'0:03.441',0.77
'0:03.445',1.67
'0:03.449',2.12
'0:03.453',1.64
'0:03.457',0.28
'0:03.461',-1.26
'0:03.465',-2.13
'0:03.469',-2.31
'0:03.473',-2.08
'0:03.477',-1.47
'0:03.480',-1.4
'0:03.484',-2.24
'0:03.488',-2.83
'0:03.492',-2.8
'0:03.496',-2.37
'0:03.500',-1.88
'0:03.504',-2
'0:03.508',-2.17
'0:03.512',-1.3
'0:03.516',0.7
'0:03.520',2.87
'0:03.523',4.44
'0:03.527',4.07
'0:03.531',1.95
'0:03.535',-0.46
'0:03.539',-2.75
'0:03.543',-4.79
'0:03.547',-5.63
'0:03.551',-5.59
'0:03.555',-4.93
'0:03.559',-4.13
'0:03.563',-3.45
'0:03.566',-3.02
'0:03.570',-3.09
'0:03.574',-3.11
'0:03.578',-2.92
'0:03.582',-2.6
'0:03.586',-2.02
'0:03.590',-1.44
'0:03.594',-1.33
'0:03.598',-0.83
'0:03.602',-0.39
'0:03.605',-0.44
'0:03.609',-0.03
'0:03.613',0.61
'0:03.617',0.77
'0:03.621',0.85
'0:03.625',0.98
'0:03.629',1.54
'0:03.633',2.07
'0:03.637',3.05
'0:03.641',4.33
'0:03.645',5.03
'0:03.648',5.87
'0:03.652',6.88
'0:03.656',6.45
'0:03.660',4.33
'0:03.664',2.75
'0:03.668',2.37
'0:03.672',2.53
'0:03.676',3.21
'0:03.680',3.85
'0:03.684',3.67
'0:03.688',1.84
'0:03.691',-0.34
'0:03.695',-1.62
'0:03.699',-2.01
'0:03.703',-1.58
'0:03.707',-0.38
'0:03.711',0.95
'0:03.715',1.68
'0:03.719',1.7
'0:03.723',1.61
'0:03.727',1.85
'0:03.730',1.44
'0:03.734',0.04
'0:03.738',-1.91
'0:03.742',-3.03
'0:03.746',-3.29
'0:03.750',-3.21
'0:03.754',-2.91
'0:03.758',-1.92
'0:03.762',-0.6
'0:03.766',-0.78
'0:03.770',-2.32
'0:03.773',-3.74
'0:03.777',-4.38
'0:03.781',-4.41
'0:03.785',-4.48
'0:03.789',-4.18
'0:03.793',-3.39
'0:03.797',-1.9
'0:03.801',0.44
'0:03.805',3.1
'0:03.809',5.79
'0:03.813',7.36
'0:03.816',6.41
'0:03.820',3.14
'0:03.824',-1.23
'0:03.828',-4.95
'0:03.832',-6.86
'0:03.836',-7.47
'0:03.840',-7.12
'0:03.844',-6.36
'0:03.848',-5.32
'0:03.852',-4.99
'0:03.855',-4.65
'0:03.859',-4.41
'0:03.863',-4.47
'0:03.867',-3.73
'0:03.871',-2.81
'0:03.875',-2.29
'0:03.879',-2.11
'0:03.883',-1.91
'0:03.887',-1.65
'0:03.891',-1.23
'0:03.895',-0.99
'0:03.898',-0.58
'0:03.902',-0.46
'0:03.906',-0.55
'0:03.910',-0.63
'0:03.914',-0.29
'0:03.918',0.92
'0:03.922',1.99
'0:03.926',2.3
'0:03.930',2.6
'0:03.934',3.45
'0:03.938',4.52
'0:03.941',5.01
'0:03.945',5.31
'0:03.949',5.23
'0:03.953',4.48
'0:03.957',3.58
'0:03.961',3.27
'0:03.965',3.27
'0:03.969',3.05
'0:03.973',2.9
'0:03.977',2.42
'0:03.980',1.44
'0:03.984',0.72
'0:03.988',0.7
'0:03.992',0.53
'0:03.996',-0.45
'0:04.000',-1.01
'0:04.004',-0.58
'0:04.008',-0.37
'0:04.012',0.13
'0:04.016',1.85
'0:04.020',3.37
'0:04.023',3.67
'0:04.027',2.71
'0:04.031',1.18
'0:04.035',0.57
'0:04.039',-0.26
'0:04.043',-0.29
'0:04.047',-0.01
'0:04.051',0.44
'0:04.055',0.35
'0:04.059',-0.26
'0:04.063',-0.14
'0:04.066',-0.36
'0:04.070',-1.9
'0:04.074',-3.36
'0:04.078',-3.7
'0:04.082',-2.65
'0:04.086',-1.14
'0:04.090',1.23
'0:04.094',4.07
'0:04.098',5.57
'0:04.102',4.01
'0:04.105',0.97
'0:04.109',-1.55
'0:04.113',-2.98
'0:04.117',-3.39
'0:04.121',-3.44
'0:04.125',-3.29
'0:04.129',-3.13
'0:04.133',-2.85
'0:04.137',-2.58
'0:04.141',-2.36
'0:04.145',-2.12
'0:04.148',-1.79
'0:04.152',-1.35
'0:04.156',-0.96
'0:04.160',-0.76
'0:04.164',-0.68
'0:04.168',-0.58
'0:04.172',-0.33
'0:04.176',-0.19
'0:04.180',-0.41
'0:04.184',-0.64
'0:04.188',-0.57
'0:04.191',-0.06
'0:04.195',0.65
'0:04.199',1.17
'0:04.203',1.43
'0:04.207',1.79
'0:04.211',2.67
'0:04.215',3.86
'0:04.219',5.01
'0:04.223',5.82
'0:04.227',6.18
'0:04.230',5.81
'0:04.234',5.31
'0:04.238',4.84
'0:04.242',3.78
'0:04.246',2.95
'0:04.250',3.15
'0:04.254',3.23
'0:04.258',2.17
'0:04.262',0.61
'0:04.266',-0.51
'0:04.270',-1.15
'0:04.273',-1.33
'0:04.277',-0.86
'0:04.281',0.09
'0:04.285',0.73
'0:04.289',0.88
'0:04.293',1.3
'0:04.297',1.36
'0:04.301',0.55
'0:04.305',-0.15
'0:04.309',-0.4
'0:04.313',-0.65
'0:04.316',-0.38
'0:04.320',0.33
'0:04.324',0.65
'0:04.328',-0.21
'0:04.332',-1.08
'0:04.336',-1.77
'0:04.340',-2.77
'0:04.344',-3.51
'0:04.348',-3.67
'0:04.352',-3.45
'0:04.355',-3.04
'0:04.359',-3.06
'0:04.363',-3.47
'0:04.367',-3.48
'0:04.371',-3.12
'0:04.375',-2.01
'0:04.379',0.25
'0:04.383',2.77
'0:04.387',4.42
'0:04.391',4.03
'0:04.395',1.44
'0:04.398',-1.57
'0:04.402',-3.54
'0:04.406',-4.62
'0:04.410',-5.04
'0:04.414',-4.77
'0:04.418',-4.22
'0:04.422',-3.39
'0:04.426',-2.44
'0:04.430',-1.57
'0:04.434',-1.53
'0:04.438',-2.42
'0:04.441',-2.67
'0:04.445',-2.31
'0:04.449',-2.05
'0:04.453',-1.6
'0:04.457',-0.85
'0:04.461',-0.27
'0:04.465',-0.15
'0:04.469',-0.08
'0:04.473',0.47
'0:04.477',0.86
'0:04.480',0.93
'0:04.484',1.06
'0:04.488',1.4
'0:04.492',1.96
'0:04.496',2.78
'0:04.500',3.89
'0:04.504',4.1
'0:04.508',3.5
'0:04.512',3.34
'0:04.516',3.29
'0:04.520',3.34
'0:04.523',3.68
'0:04.527',3.88
'0:04.531',4
'0:04.535',3.48
'0:04.539',2.19
'0:04.543',1.33
'0:04.547',2.08
'0:04.551',2.57
'0:04.555',1.13
'0:04.559',-0.63
'0:04.563',-1.09
'0:04.566',-1.18
'0:04.570',-1.84
'0:04.574',-2.1
'0:04.578',-1.86
'0:04.582',-1.3
'0:04.586',-0.78
'0:04.590',-0.31
'0:04.594',-0.32
'0:04.598',-0.94
'0:04.602',-1.64
'0:04.605',-1.84
'0:04.609',-1.55
'0:04.613',-1.16
'0:04.617',-0.73
'0:04.621',0.06
'0:04.625',-0.13
'0:04.629',-1.91
'0:04.633',-3.4
'0:04.637',-4.05
'0:04.641',-4.14
'0:04.645',-3.68
'0:04.648',-3.35
'0:04.652',-3.52
'0:04.656',-3.59
'0:04.660',-2.71
'0:04.664',-0.78
'0:04.668',1.89
'0:04.672',4.97
'0:04.676',6.62
'0:04.680',5.2
'0:04.684',2.04
'0:04.688',-0.59
'0:04.691',-2.34
'0:04.695',-3.73
'0:04.699',-4.81
'0:04.703',-5.21
'0:04.707',-5.08
'0:04.711',-4.62
'0:04.715',-4.34
'0:04.719',-4.08
'0:04.723',-3.7
'0:04.727',-3.1
'0:04.730',-2.5
'0:04.734',-2.24
'0:04.738',-1.96
