'0:00.777',1.2
'0:00.781',0.63
'0:00.785',0.33
'0:00.789',0.12
'0:00.793',0.28
'0:00.797',0.47
'0:00.801',0.27
'0:00.805',-0.19
'0:00.809',-0.08
'0:00.813',0.41
'0:00.816',1.42
'0:00.820',1.65
'0:00.824',1.12
'0:00.828',0.83
'0:00.832',1.23
'0:00.836',1.91
'0:00.840',1.94
'0:00.844',1.36
'0:00.848',0.34
'0:00.852',-0.8
'0:00.855',-2.06
'0:00.859',-2.46
'0:00.863',-1.78
'0:00.867',-1.26
'0:00.871',-0.94
'0:00.875',-0.98
'0:00.879',-1.35
'0:00.883',-1.73
'0:00.887',-2.31
'0:00.891',-3.03
'0:00.895',-2.67
'0:00.898',-1.14
'0:00.902',0.99
'0:00.906',3.54
'0:00.910',5.9
'0:00.914',7.7
'0:00.918',8.29
'0:00.922',7.93
'0:00.926',4.82
'0:00.930',-1.01
'0:00.934',-6.49
'0:00.938',-10.47
'0:00.941',-12.67
'0:00.945',-13.21
'0:00.949',-12.26
'0:00.953',-10.21
'0:00.957',-7.19
'0:00.961',-4.12
'0:00.965',-1.7
'0:00.969',-0.04
'0:00.973',0.81
'0:00.977',0.87
'0:00.980',0.63
'0:00.984',0.44
'0:00.988',0.44
'0:00.992',0.76
'0:00.996',1.27
'0:01.000',1.51
'0:01.004',1.54
'0:01.008',1.49
'0:01.012',1.41
'0:01.016',1.42
'0:01.020',2.13
'0:01.023',3.67
'0:01.027',4.41
'0:01.031',4.26
'0:01.035',3.88
'0:01.039',4.18
'0:01.043',4.74
'0:01.047',4.97
'0:01.051',5.03
'0:01.055',5.05
'0:01.059',5.21
'0:01.063',5.51
'0:01.066',5.31
'0:01.070',5
'0:01.074',4.69
'0:01.078',4.48
'0:01.082',4.36
'0:01.086',4.17
'0:01.090',4.14
'0:01.094',3.69
'0:01.098',2.67
'0:01.102',1.52
'0:01.105',0.86
'0:01.109',0.39
'0:01.113',0.21
'0:01.117',-0.23
'0:01.121',-1.08
'0:01.125',-1.16
'0:01.129',-1.21
'0:01.133',-1.41
'0:01.137',-1.55
'0:01.141',-1.88
'0:01.145',-1.98
'0:01.148',-1.44
'0:01.152',-0.81
'0:01.156',-0.91
'0:01.160',-1.2
'0:01.164',-1.28
'0:01.168',-1.3
'0:01.172',-1.3
'0:01.176',-1.6
'0:01.180',-2.11
'0:01.184',-2.29
'0:01.188',-2.77
'0:01.191',-3.39
'0:01.195',-3.32
'0:01.199',-2.84
'0:01.203',-2.71
'0:01.207',-2.89
'0:01.211',-2.99
'0:01.215',-2.92
'0:01.219',-2.68
'0:01.223',-2.13
'0:01.227',-1.71
'0:01.230',-0.76
'0:01.234',0.77
'0:01.238',1.93
'0:01.242',3.12
'0:01.246',4.91
'0:01.250',6.26
'0:01.254',4.31
'0:01.258',-1.21
'0:01.262',-6.55
'0:01.266',-10.49
'0:01.270',-12.87
'0:01.273',-13.82
'0:01.277',-13.19
'0:01.281',-11.31
'0:01.285',-8.54
'0:01.289',-5.55
'0:01.293',-3.08
'0:01.297',-0.99
'0:01.301',0.2
'0:01.305',0.56
'0:01.309',0.41
'0:01.313',0.35
'0:01.316',0.43
'0:01.320',1.22
'0:01.324',2.22
'0:01.328',2.78
'0:01.332',2.97
'0:01.336',3.16
'0:01.340',3.52
'0:01.344',3.71
'0:01.348',3.6
'0:01.352',3.08
'0:01.355',2.74
'0:01.359',3.22
'0:01.363',3.99
'0:01.367',4.58
'0:01.371',4.89
'0:01.375',4.98
'0:01.379',5.26
'0:01.383',5.76
'0:01.387',6.3
'0:01.391',6.56
'0:01.395',6.58
'0:01.398',6.7
'0:01.402',6.9
'0:01.406',6.81
'0:01.410',6.62
'0:01.414',6.04
'0:01.418',5.85
'0:01.422',5.6
'0:01.426',4.79
'0:01.430',3.33
'0:01.434',1.68
'0:01.438',1.05
'0:01.441',0.88
'0:01.445',0.24
'0:01.449',0
'0:01.453',0.19
'0:01.457',0.96
'0:01.461',1.5
'0:01.465',1.72
'0:01.469',1.75
'0:01.473',1.68
'0:01.477',1.13
'0:01.480',0.47
'0:01.484',0.09
'0:01.488',0
'0:01.492',-0.42
'0:01.496',-1.07
'0:01.500',-1.76
'0:01.504',-2.84
'0:01.508',-4.43
'0:01.512',-5.27
'0:01.516',-5.01
'0:01.520',-4.7
'0:01.523',-4.76
'0:01.527',-4.56
'0:01.531',-4.17
'0:01.535',-3.56
'0:01.539',-3.28
'0:01.543',-3
'0:01.547',-2.7
'0:01.551',-2.35
'0:01.555',-1.63
'0:01.559',-0.67
'0:01.563',0.73
'0:01.566',2.38
'0:01.570',3.59
'0:01.574',4.58
'0:01.578',4.59
'0:01.582',1.24
'0:01.586',-4.7
'0:01.590',-9.22
'0:01.594',-12.11
'0:01.598',-13.92
'0:01.602',-14.3
'0:01.605',-14.16
'0:01.609',-13.31
'0:01.613',-11.61
'0:01.617',-8.96
'0:01.621',-6.3
'0:01.625',-3.88
'0:01.629',-2.02
'0:01.633',-1.62
'0:01.637',-2.5
'0:01.641',-2.88
'0:01.645',-1.86
'0:01.648',0.31
'0:01.652',2.3
'0:01.656',3.84
'0:01.660',4.11
'0:01.664',3.36
'0:01.668',2.69
'0:01.672',2.46
'0:01.676',2.1
'0:01.680',1.21
'0:01.684',1.26
'0:01.688',1.98
'0:01.691',2.69
'0:01.695',3.58
'0:01.699',3.81
'0:01.703',3.25
'0:01.707',2.84
'0:01.711',3
'0:01.715',3.62
'0:01.719',4.22
'0:01.723',5.35
'0:01.727',6.48
'0:01.730',6.99
'0:01.734',6.33
'0:01.738',5.33
'0:01.742',4.92
'0:01.746',4.88
'0:01.750',4.71
'0:01.754',4.28
'0:01.758',4.05
'0:01.762',3.31
'0:01.766',2.32
'0:01.770',1.07
'0:01.773',0.11
'0:01.777',-0.2
'0:01.781',0.09
'0:01.785',0.27
'0:01.789',0.13
'0:01.793',-0.11
'0:01.797',-0.76
'0:01.801',-0.99
'0:01.805',-0.55
'0:01.809',-0.37
'0:01.813',-0.89
'0:01.816',-1.54
'0:01.820',-1.83
'0:01.824',-2.19
'0:01.828',-2.54
'0:01.832',-3.36
'0:01.836',-4.34
'0:01.840',-5.35
'0:01.844',-5.21
'0:01.848',-4.32
'0:01.852',-3.77
'0:01.855',-4.18
'0:01.859',-4.9
'0:01.863',-4.46
'0:01.867',-3.16
'0:01.871',-2.12
'0:01.875',-2.57
'0:01.879',-3.15
'0:01.883',-2.98
'0:01.887',-2.32
'0:01.891',-0.49
'0:01.895',2.51
'0:01.898',4.26
'0:01.902',4.47
'0:01.906',4.13
'0:01.910',1.26
'0:01.914',-4.1
'0:01.918',-9.11
'0:01.922',-12.43
'0:01.926',-14.4
'0:01.930',-14.61
'0:01.934',-12.71
'0:01.938',-9.76
'0:01.941',-7.48
'0:01.945',-5.63
'0:01.949',-3.93
'0:01.953',-2.87
'0:01.957',-1.69
'0:01.961',-0.28
'0:01.965',1.23
'0:01.969',2.34
'0:01.973',2.53
'0:01.977',1.82
'0:01.980',1.82
'0:01.984',2.16
'0:01.988',2.72
'0:01.992',3.2
'0:01.996',3.24
'0:02.000',2.93
'0:02.004',3.07
'0:02.008',3.99
'0:02.012',4.05
'0:02.016',3.27
'0:02.020',2.67
'0:02.023',2.57
'0:02.027',2.94
'0:02.031',3.41
'0:02.035',4.27
'0:02.039',4.6
'0:02.043',4.82
'0:02.047',5.67
'0:02.051',6.22
'0:02.055',6.42
'0:02.059',6.41
'0:02.063',6.34
'0:02.066',6.3
'0:02.070',6.55
'0:02.074',6
'0:02.078',4.01
'0:02.082',2.35
'0:02.086',1.6
'0:02.090',1.24
'0:02.094',0.97
'0:02.098',0.67
'0:02.102',0.01
'0:02.105',-0.35
'0:02.109',0.5
'0:02.113',0.81
'0:02.117',0.48
'0:02.121',0.27
'0:02.125',0.74
'0:02.129',1.77
'0:02.133',1.74
'0:02.137',0.73
'0:02.141',-0.23
'0:02.145',-0.48
'0:02.148',-0.78
'0:02.152',-1.46
'0:02.156',-2.26
'0:02.160',-1.68
'0:02.164',-1.16
'0:02.168',-1.42
'0:02.172',-1.97
'0:02.176',-2.55
'0:02.180',-3.17
'0:02.184',-3.44
'0:02.188',-3.58
'0:02.191',-4.05
'0:02.195',-4.23
'0:02.199',-4.03
'0:02.203',-3.69
'0:02.207',-3.35
'0:02.211',-2.84
'0:02.215',-2.4
'0:02.219',-0.94
'0:02.223',0.72
'0:02.227',2.63
'0:02.230',4.18
'0:02.234',5.17
'0:02.238',5.07
'0:02.242',1.82
'0:02.246',-3.44
'0:02.250',-7.96
'0:02.254',-10.76
'0:02.258',-12.17
'0:02.262',-12.71
'0:02.266',-11.94
'0:02.270',-9.61
'0:02.273',-6.67
'0:02.277',-4.44
'0:02.281',-2.54
'0:02.285',-0.81
'0:02.289',0.47
'0:02.293',1.41
'0:02.297',2.25
'0:02.301',2.54
'0:02.305',2.47
'0:02.309',2.27
'0:02.313',2.04
'0:02.316',2.08
'0:02.320',2.5
'0:02.324',2.88
'0:02.328',3.18
'0:02.332',3.14
'0:02.336',3.23
'0:02.340',3.73
'0:02.344',4.45
'0:02.348',4.35
'0:02.352',3.94
'0:02.355',4
'0:02.359',4.18
'0:02.363',4.9
'0:02.367',5.48
'0:02.371',5.47
'0:02.375',5.15
'0:02.379',5.24
'0:02.383',6.12
'0:02.387',6.97
'0:02.391',7.63
'0:02.395',8.15
'0:02.398',7.8
'0:02.402',6.82
'0:02.406',5.33
'0:02.410',3.55
'0:02.414',2.35
'0:02.418',1.67
'0:02.422',1.49
'0:02.426',1.28
'0:02.430',0.95
'0:02.434',0.93
'0:02.438',0.97
'0:02.441',1.77
'0:02.445',2.85
'0:02.449',2.55
'0:02.453',1
'0:02.457',-0.49
'0:02.461',-1.25
'0:02.465',-1.66
'0:02.469',-1.49
'0:02.473',-1.07
'0:02.477',-0.19
'0:02.480',0.05
'0:02.484',-0.49
'0:02.488',-1.51
'0:02.492',-2.35
'0:02.496',-2.73
'0:02.500',-3.41
'0:02.504',-5.23
'0:02.508',-6.25
'0:02.512',-5.8
'0:02.516',-4.68
'0:02.520',-3.15
'0:02.523',-2.5
'0:02.527',-3.21
'0:02.531',-4.2
'0:02.535',-3.89
'0:02.539',-2.08
'0:02.543',-0.04
'0:02.547',0.84
'0:02.551',1.32
'0:02.555',2.79
'0:02.559',4.8
'0:02.563',6.29
'0:02.566',4.51
'0:02.570',-2.32
'0:02.574',-9.52
'0:02.578',-13.09
'0:02.582',-14.19
'0:02.586',-12.4
'0:02.590',-10.66
'0:02.594',-9.64
'0:02.598',-9.21
'0:02.602',-8.09
'0:02.605',-6.07
'0:02.609',-3.81
'0:02.613',-1.77
'0:02.617',-0.25
'0:02.621',0.76
'0:02.625',0.96
'0:02.629',0.5
'0:02.633',1.09
'0:02.637',2.1
'0:02.641',2.62
'0:02.645',2.86
'0:02.648',3.38
'0:02.652',3.25
'0:02.656',2.95
'0:02.660',2.51
'0:02.664',2.57
'0:02.668',2.36
'0:02.672',1.71
'0:02.676',-0.08
'0:02.680',-0.51
'0:02.684',0.9
'0:02.688',2.77
'0:02.691',4.48
'0:02.695',5.5
'0:02.699',5.57
'0:02.703',4.93
'0:02.707',4.92
'0:02.711',5.12
'0:02.715',4.69
'0:02.719',4.31
'0:02.723',4.36
'0:02.727',4.29
'0:02.730',3.65
'0:02.734',2.57
'0:02.738',1.27
'0:02.742',0
'0:02.746',-0.66
'0:02.750',-0.26
'0:02.754',0.27
'0:02.758',-0.67
'0:02.762',-1.71
'0:02.766',-1.98
'0:02.770',-2.05
'0:02.773',-1.5
'0:02.777',-1.09
'0:02.781',-1.2
'0:02.785',-1.5
'0:02.789',-1.84
'0:02.793',-2.51
'0:02.797',-3.09
'0:02.801',-2.73
'0:02.805',-2.32
'0:02.809',-1.84
'0:02.813',-1.73
'0:02.816',-2.27
'0:02.820',-3.32
'0:02.824',-4.16
'0:02.828',-4.14
'0:02.832',-3.33
'0:02.836',-2.71
'0:02.840',-2.58
'0:02.844',-2.92
'0:02.848',-3.42
'0:02.852',-3.17
'0:02.855',-3.08
'0:02.859',-3.77
'0:02.863',-3.93
'0:02.867',-3.98
'0:02.871',-3.81
'0:02.875',-2.84
'0:02.879',-0.68
'0:02.883',1.96
'0:02.887',3.74
'0:02.891',4.74
'0:02.895',2.79
'0:02.898',-2.62
'0:02.902',-7.97
'0:02.906',-11.44
'0:02.910',-12.64
'0:02.914',-12.34
'0:02.918',-11.08
'0:02.922',-9.02
'0:02.926',-6.38
'0:02.930',-3.87
'0:02.934',-2.15
'0:02.938',-0.99
'0:02.941',0.06
'0:02.945',0.95
'0:02.949',1.48
'0:02.953',1.84
'0:02.957',2.27
'0:02.961',2.63
'0:02.965',2.47
'0:02.969',2.12
'0:02.973',2.23
'0:02.977',2.55
'0:02.980',2.92
'0:02.984',3.4
'0:02.988',3.48
'0:02.992',3.13
'0:02.996',2.56
'0:03.000',2.33
'0:03.004',2.81
'0:03.008',3.85
'0:03.012',5.13
'0:03.016',5.75
'0:03.020',5.57
'0:03.023',5.72
'0:03.027',6.24
'0:03.031',6.67
'0:03.035',6.86
'0:03.039',7.2
'0:03.043',7.4
'0:03.047',6.95
'0:03.051',5.82
'0:03.055',5.04
'0:03.059',4.22
'0:03.063',3.3
'0:03.066',2.57
'0:03.070',2.06
'0:03.074',1.23
'0:03.078',0.6
'0:03.082',0.82
'0:03.086',1.12
'0:03.090',1.43
'0:03.094',1.7
'0:03.098',1.62
'0:03.102',1.15
'0:03.105',1.03
'0:03.109',1.21
'0:03.113',1.48
'0:03.117',1.67
'0:03.121',1.62
'0:03.125',1.47
'0:03.129',1.4
'0:03.133',1.03
'0:03.137',0.56
'0:03.141',0.21
'0:03.145',-0.17
'0:03.148',-0.73
'0:03.152',-1.43
'0:03.156',-1.97
'0:03.160',-2.24
'0:03.164',-1.85
'0:03.168',-1.4
'0:03.172',-1.31
'0:03.176',-1.13
'0:03.180',-0.95
'0:03.184',-1.16
'0:03.188',-1.39
'0:03.191',-1.28
'0:03.195',-0.46
'0:03.199',0.81
'0:03.203',2.39
'0:03.207',4.32
'0:03.211',6.05
'0:03.215',7.89
'0:03.219',8.07
'0:03.223',3.93
'0:03.227',-2.56
'0:03.230',-8.08
'0:03.234',-10.93
'0:03.238',-11.77
'0:03.242',-11.54
'0:03.246',-10.27
'0:03.250',-8.69
'0:03.254',-8.7
'0:03.258',-4.01
'0:03.262',-1.95
'0:03.266',-0.23
'0:03.270',0.77
'0:03.273',0.76
'0:03.277',0.94
'0:03.281',1.53
'0:03.285',2.64
'0:03.289',3.4
'0:03.293',3.3
'0:03.297',2.98
'0:03.301',2.98
'0:03.305',2.4
'0:03.309',2.17
'0:03.313',1.74
'0:03.316',1.36
'0:03.320',1.23
'0:03.324',1.61
'0:03.328',1.99
'0:03.332',2.01
'0:03.336',2.48
'0:03.340',3.25
'0:03.344',4.25
'0:03.348',5.18
'0:03.352',5.7
'0:03.355',6.31
'0:03.359',6.48
'0:03.363',6.34
'0:03.367',6.29
'0:03.371',5.61
'0:03.375',4.52
'0:03.379',3.21
'0:03.383',1.96
'0:03.387',0.92
'0:03.391',0.41
'0:03.395',0.05
'0:03.398',-0.21
'0:03.402',-0.53
'0:03.406',-1.24
'0:03.410',-1.86
'0:03.414',-2.62
'0:03.418',-3.15
'0:03.422',-3.21
'0:03.426',-2.29
'0:03.430',-1.32
'0:03.434',-1.05
'0:03.438',-1.28
'0:03.441',-1.46
'0:03.445',-1.35
'0:03.449',-1.16
'0:03.453',-1.09
'0:03.457',-1.44
'0:03.461',-2.01
'0:03.465',-2.66
'0:03.469',-3.09
'0:03.473',-3.86
'0:03.477',-4.45
'0:03.480',-4.17
'0:03.484',-3.89
'0:03.488',-4.13
'0:03.492',-4.13
'0:03.496',-4.04
'0:03.500',-3.93
'0:03.504',-3.43
'0:03.508',-2.67
'0:03.512',-2.64
'0:03.516',-2.69
'0:03.520',-2.26
'0:03.523',-1.77
'0:03.527',-0.55
'0:03.531',1.42
'0:03.535',2.12
'0:03.539',6.06
'0:03.543',7.03
'0:03.547',5.77
'0:03.551',1.2
'0:03.555',-4.03
'0:03.559',-7.84
'0:03.563',-10.16
'0:03.566',-11.55
'0:03.570',-12.35
'0:03.574',-11.11
'0:03.578',-8.48
'0:03.582',-5.74
'0:03.586',-3.45
'0:03.590',-1.51
'0:03.594',-0.64
'0:03.598',-0.74
'0:03.602',-0.58
'0:03.605',-0.17
'0:03.609',0.4
'0:03.613',0.94
'0:03.617',1.37
'0:03.621',1.86
'0:03.625',1.95
'0:03.629',2.17
'0:03.633',2.65
'0:03.637',2.91
'0:03.641',3.41
'0:03.645',2.86
'0:03.648',2.69
'0:03.652',2.19
'0:03.656',1.97
'0:03.660',2.2
'0:03.664',3.05
'0:03.668',3.41
'0:03.672',2.96
'0:03.676',3.03
'0:03.680',4.39
'0:03.684',5.66
'0:03.688',5.72
'0:03.691',5.31
'0:03.695',5.42
'0:03.699',5.84
'0:03.703',5.9
'0:03.707',5.8
'0:03.711',5.51
'0:03.715',4.57
'0:03.719',3.69
'0:03.723',3.18
'0:03.727',2.51
'0:03.730',1.36
'0:03.734',0.82
'0:03.738',0.78
'0:03.742',0.83
'0:03.746',0.88
'0:03.750',1
'0:03.754',1.05
'0:03.758',0.42
'0:03.762',0
'0:03.766',-0.1
'0:03.770',-0.15
'0:03.773',-0.36
'0:03.777',-0.54
'0:03.781',-0.78
'0:03.785',-1.08
'0:03.789',-1.55
'0:03.793',-2.21
'0:03.797',-2.67
'0:03.801',-3.05
'0:03.805',-3.42
'0:03.809',-3.53
'0:03.813',-3.79
'0:03.816',-4.47
'0:03.820',-4.94
'0:03.824',-5
'0:03.828',-4.65
'0:03.832',-4.28
'0:03.836',-3.88
'0:03.840',-3.63
'0:03.844',-3.52
'0:03.848',-3.02
'0:03.852',-2.07
'0:03.855',-0.81
'0:03.859',0.8
'0:03.863',2.61
'0:03.867',4.24
'0:03.871',5.14
'0:03.875',3.12
'0:03.879',-1.93
'0:03.883',-7.27
'0:03.887',-11.19
'0:03.891',-12.84
'0:03.895',-13.53
'0:03.898',-13.05
'0:03.902',-10.98
'0:03.906',-8.21
'0:03.910',-5.36
'0:03.914',-3.14
'0:03.918',-1.5
'0:03.922',-0.37
'0:03.926',0.57
'0:03.930',1.03
'0:03.934',1.2
'0:03.938',1.55
'0:03.941',1.96
'0:03.945',2.21
'0:03.949',2.35
'0:03.953',2.52
'0:03.957',2.68
'0:03.961',2.69
'0:03.965',3.28
'0:03.969',3.44
'0:03.973',4.14
'0:03.977',5.23
'0:03.980',4.29
'0:03.984',3.2
'0:03.988',2.69
'0:03.992',2.79
'0:03.996',3.34
'0:04.000',4.02
'0:04.004',4.55
'0:04.008',4.82
'0:04.012',5.4
'0:04.016',6.35
'0:04.020',6.92
'0:04.023',7.08
'0:04.027',6.66
'0:04.031',6.18
'0:04.035',5.75
'0:04.039',5.29
'0:04.043',4.66
'0:04.047',4.66
'0:04.051',3.52
'0:04.055',1.72
'0:04.059',1.09
'0:04.063',0.16
'0:04.066',-0.56
'0:04.070',-0.73
'0:04.074',-0.44
'0:04.078',0.23
'0:04.082',0.1
'0:04.086',0.15
'0:04.090',0.26
'0:04.094',0.33
'0:04.098',0.33
'0:04.102',0.23
'0:04.105',-0.16
'0:04.109',-0.42
'0:04.113',-0.53
'0:04.117',-0.36
'0:04.121',-0.72
'0:04.125',-1.63
'0:04.129',-2.72
'0:04.133',-3.63
'0:04.137',-3.89
'0:04.141',-3.77
'0:04.145',-3.53
'0:04.148',-3.2
'0:04.152',-2.79
'0:04.156',-2.67
'0:04.160',-2.83
'0:04.164',-2.95
'0:04.168',-3.09
'0:04.172',-3.13
'0:04.176',-2.54
'0:04.180',-1.21
'0:04.184',0.92
'0:04.188',3.14
'0:04.191',4.5
'0:04.195',5.17
'0:04.199',5.08
'0:04.203',1.75
'0:04.207',-3.82
'0:04.211',-8.56
'0:04.215',-11.51
'0:04.219',-12.86
'0:04.223',-13.02
'0:04.227',-11.88
'0:04.230',-9.72
'0:04.234',-6.92
'0:04.238',-4.1
'0:04.242',-1.8
'0:04.246',-0.4
'0:04.250',0.4
'0:04.254',0.88
'0:04.258',1.22
'0:04.262',1.21
'0:04.266',1.14
'0:04.270',1.29
'0:04.273',1.61
'0:04.277',1.68
'0:04.281',1.52
'0:04.285',1.77
'0:04.289',2.02
'0:04.293',2
'0:04.297',1.92
'0:04.301',1.71
'0:04.305',1.71
'0:04.309',1.76
'0:04.313',2.1
'0:04.316',2.76
'0:04.320',3.52
'0:04.324',4.23
'0:04.328',4.81
'0:04.332',4.97
'0:04.336',5.54
'0:04.340',6.5
'0:04.344',7.27
'0:04.348',7.62
'0:04.352',7.33
'0:04.355',6.83
'0:04.359',6.09
'0:04.363',5.26
'0:04.367',4.37
'0:04.371',3.45
'0:04.375',2.46
'0:04.379',1.37
'0:04.383',0.51
'0:04.387',0.07
'0:04.391',-0.11
'0:04.395',-0.15
'0:04.398',-0.29
'0:04.402',-0.3
'0:04.406',-0.27
'0:04.410',-0.39
'0:04.414',-0.22
'0:04.418',0.26
'0:04.422',0.51
'0:04.426',0.38
'0:04.430',0.04
'0:04.434',-0.45
'0:04.438',-0.96
'0:04.441',-1.27
'0:04.445',-1.63
'0:04.449',-2.29
'0:04.453',-3.06
'0:04.457',-3.38
'0:04.461',-3.35
'0:04.465',-3.07
'0:04.469',-2.61
'0:04.473',-2.39
'0:04.477',-2.25
'0:04.480',-2.21
'0:04.484',-2.57
'0:04.488',-3.18
'0:04.492',-3.42
'0:04.496',-3.75
'0:04.500',-4.08
'0:04.504',-3.46
'0:04.508',-2.2
'0:04.512',-0.07
'0:04.516',2.71
'0:04.520',5.38
'0:04.523',7.35
'0:04.527',7.09
'0:04.531',2.95
'0:04.535',-3.06
'0:04.539',-8.14
'0:04.543',-11.01
'0:04.547',-12.01
'0:04.551',-11.7
'0:04.555',-10.14
'0:04.559',-7.56
'0:04.563',-4.97
'0:04.566',-3.08
'0:04.570',-1.42
'0:04.574',-0.36
'0:04.578',0.1
'0:04.582',0.7
'0:04.586',1.62
'0:04.590',1.92
'0:04.594',1.5
'0:04.598',0.8
'0:04.602',0.81
'0:04.605',1.47
'0:04.609',2.01
'0:04.613',2.18
'0:04.617',2.62
'0:04.621',2.93
'0:04.625',3.04
'0:04.629',3.52
'0:04.633',3.85
'0:04.637',3.58
'0:04.641',2.83
'0:04.645',2.62
'0:04.648',3.24
'0:04.652',4.17
'0:04.656',4.98
'0:04.660',5.47
'0:04.664',5.62
'0:04.668',6.06
'0:04.672',6.44
'0:04.676',6.57
'0:04.680',6.83
'0:04.684',6.5
'0:04.688',5.56
'0:04.691',5.18
'0:04.695',4.91
'0:04.699',4.65
'0:04.703',4.53
'0:04.707',3.98
'0:04.711',2.74
'0:04.715',1.85
'0:04.719',1.66
'0:04.723',1.81
'0:04.727',1.95
'0:04.730',1.82
'0:04.734',1.15
'0:04.738',0.72
'0:04.742',0.54
'0:04.746',0.43
'0:04.750',0.14
'0:04.754',-0.3
'0:04.758',-0.62
'0:04.762',-0.95
'0:04.766',-1.22
'0:04.770',-1.62
'0:04.773',-2.08
'0:04.777',-2.63
'0:04.781',-3.15
'0:04.785',-3.39
'0:04.789',-3.59
