'0:00.000',-1.35
'0:00.004',-1.19
'0:00.008',-1.09
'0:00.012',-0.97
'0:00.016',-0.67
'0:00.020',-0.48
'0:00.023',-0.36
'0:00.027',-0.17
'0:00.031',0.07
'0:00.035',0.39
'0:00.039',0.7
'0:00.043',0.92
'0:00.047',1.18
'0:00.051',1.45
'0:00.055',1.73
'0:00.059',1.95
'0:00.063',2.1
'0:00.066',2.13
'0:00.070',2.17
'0:00.074',2.36
'0:00.078',2.51
'0:00.082',2.42
'0:00.086',2.22
'0:00.090',2.07
'0:00.094',2
'0:00.098',1.88
'0:00.102',1.62
'0:00.105',1.28
'0:00.109',0.97
'0:00.113',0.72
'0:00.117',0.47
'0:00.121',0.23
'0:00.125',0.01
'0:00.129',-0.23
'0:00.133',-0.4
'0:00.137',-0.43
'0:00.141',-0.43
'0:00.145',-0.41
'0:00.148',-0.41
'0:00.152',-0.41
'0:00.156',-0.32
'0:00.160',-0.07
'0:00.164',0.07
'0:00.168',0.29
'0:00.172',0.48
'0:00.176',0.54
'0:00.180',0.49
'0:00.184',0.33
'0:00.188',0.27
'0:00.191',0.28
'0:00.195',0.25
'0:00.199',0.25
'0:00.203',0.16
'0:00.207',0.03
'0:00.211',-0.1
'0:00.215',-0.14
'0:00.219',-0.11
'0:00.223',-0.36
'0:00.227',-0.6
'0:00.230',-0.77
'0:00.234',-0.98
'0:00.238',-1.26
'0:00.242',-1.48
'0:00.246',-1.64
'0:00.250',-1.7
'0:00.254',-1.7
'0:00.258',-1.71
'0:00.262',-1.75
'0:00.266',-1.75
'0:00.270',-1.65
'0:00.273',-1.67
'0:00.277',-2.13
'0:00.281',-2.94
'0:00.285',-3.64
'0:00.289',-3.55
'0:00.293',-2.35
'0:00.297',0.05
'0:00.301',3.47
'0:00.305',7.69
'0:00.309',12.12
'0:00.313',15.43
'0:00.316',15.72
'0:00.320',13.47
'0:00.324',9.81
'0:00.328',5.24
'0:00.332',0.5
'0:00.336',-3.77
'0:00.340',-6.63
'0:00.344',-8.13
'0:00.348',-8.22
'0:00.352',-7.41
'0:00.355',-6.21
'0:00.359',-5.38
'0:00.363',-4.8
'0:00.367',-4.29
'0:00.371',-3.9
'0:00.375',-3.44
'0:00.379',-3.11
'0:00.383',-2.88
'0:00.387',-2.64
'0:00.391',-2.43
'0:00.395',-2.36
'0:00.398',-2.5
'0:00.402',-2.27
'0:00.406',-1.79
'0:00.410',-1.42
'0:00.414',-1.15
'0:00.418',-0.97
'0:00.422',-0.92
'0:00.426',-0.78
'0:00.430',-0.49
'0:00.434',-0.32
'0:00.438',-0.24
'0:00.441',-0.12
'0:00.445',0.23
'0:00.449',0.46
'0:00.453',0.65
'0:00.457',0.74
'0:00.461',0.94
'0:00.465',1.38
'0:00.469',1.79
'0:00.473',2
'0:00.477',2.17
'0:00.480',2.45
'0:00.484',2.61
'0:00.488',2.59
'0:00.492',2.52
'0:00.496',2.32
'0:00.500',2.29
'0:00.504',2.36
'0:00.508',2.08
'0:00.512',1.53
'0:00.516',1.13
'0:00.520',0.98
'0:00.523',0.8
'0:00.527',0.53
'0:00.531',0.12
'0:00.535',-0.11
'0:00.539',-0.41
'0:00.543',-0.7
'0:00.547',-0.8
'0:00.551',-0.73
'0:00.555',-0.73
'0:00.559',-0.79
'0:00.563',-0.63
'0:00.566',-0.51
'0:00.570',-0.22
'0:00.574',0.07
'0:00.578',0.25
'0:00.582',0.41
'0:00.586',0.46
'0:00.590',0.42
'0:00.594',0.31
'0:00.598',0.11
'0:00.602',0.15
'0:00.605',0.36
'0:00.609',0.06
'0:00.613',-0.42
'0:00.617',-0.51
'0:00.621',-0.38
'0:00.625',-0.31
'0:00.629',-0.38
'0:00.633',-0.39
'0:00.637',-0.65
'0:00.641',-1.06
'0:00.645',-1.38
'0:00.648',-1.6
'0:00.652',-1.78
'0:00.656',-1.94
'0:00.660',-1.95
'0:00.664',-1.71
'0:00.668',-1.68
'0:00.672',-1.65
'0:00.676',-1.66
'0:00.680',-1.59
'0:00.684',-1.58
'0:00.688',-2.24
'0:00.691',-3.22
'0:00.695',-3.81
'0:00.699',-3.6
'0:00.703',-2.12
'0:00.707',0.6
'0:00.711',4.14
'0:00.715',8.42
'0:00.719',12.6
'0:00.723',14.95
'0:00.727',14.51
'0:00.730',11.95
'0:00.734',7.92
'0:00.738',3.15
'0:00.742',-2.19
'0:00.746',-6.03
'0:00.750',-8.17
'0:00.754',-8.75
'0:00.758',-8.13
'0:00.762',-7.05
'0:00.766',-6.02
